Motility,Gram staining,Aerophilicity,Extreme environment tolerance,Biofilm formation,Animal pathogenicity,Biosafety level,Health association,Host association,Plant pathogenicity,Spore formation,Hemolysis,Cell shape,Member of WA subset,sample
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_012396005.1_ASM1239600v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_009932815.1_ASM993281v1_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_007671685.1_ASM767168v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014295435.1_ASM1429543v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_009604425.1_ASM960442v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCA_018139045.1_ASM1813904v1_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_007097245.1_ASM709724v1_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_007097285.1_ASM709728v1_genomic.fasta
FALSE,gram stain positive,NA,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_009663185.1_ASM966318v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_007713735.2_ASM771373v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,NA,TRUE,GCF_007559005.1_ASM755900v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_007856155.1_ASM785615v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCF_009690905.1_ASM969090v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,NA,FALSE,NA,bacillus,TRUE,GCA_016405625.1_ASM1640562v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_035610385.1_ASM3561038v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_902459535.1_Paraburkholderia_sp_Msb3_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,NA,TRUE,GCA_015627125.1_ASM1562712v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_008275125.1_ASM827512v1_genomic.fasta
TRUE,gram stain negative,aerobic,TRUE,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_009831415.1_ASM983141v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_009296165.1_ASM929616v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_026210475.1_ASM2621047v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_030016165.2_ASM3001616v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_008727755.1_ASM872775v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_031457585.1_ASM3145758v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_027678825.1_ASM2767882v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,coccus,TRUE,GCF_004136555.1_ASM413655v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_003721155.3_ASM372115v4_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002217275.1_ASM221727v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_900091555.1_IMG-taxon_2619619047_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001646785.1_ASM164678v1_genomic.fasta
FALSE,gram stain negative,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_009193325.2_ASM919332v2_genomic.fasta
FALSE,gram stain negative,anaerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_009193295.2_ASM919329v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_008923205.2_ASM892320v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,TRUE,TRUE,NA,tail,TRUE,GCF_009184865.1_ASM918486v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_009208555.1_ASM920855v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_902652675.1_B191_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_004348195.1_ASM434819v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_002009295.1_ASM200929v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_009789225.1_ASM978922v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014203895.1_ASM1420389v1_genomic.fasta
TRUE,gram stain negative,aerobic,TRUE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002744715.1_ASM274471v1_genomic.fasta
FALSE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900637895.1_52700_G01_genomic.fasta
FALSE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900638245.1_56772_F02_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,TRUE,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_023716485.1_ASM2371648v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_009827315.1_ASM982731v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002980495.1_ASM298049v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900183405.1_ASM90018340v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_007991975.1_ASM799197v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_012932375.1_ASM1293237v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_009708175.1_ASM970817v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_004217095.1_ASM421709v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_009733595.1_ASM973359v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_023330585.1_ASM2333058v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002356535.2_ASM235653v2_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,spirillum,TRUE,GCA_020861475.1_ASM2086147v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_009857655.1_ASM985765v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_009857605.1_ASM985760v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_009857495.1_ASM985749v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_013087625.1_ASM1308762v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_009848505.1_ASM984850v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014237865.1_ASM1423786v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_018390575.1_ASM1839057v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_011617245.1_ASM1161724v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_009911795.1_ASM991179v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_022814845.1_ASM2281484v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_030179475.1_ASM3017947v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_012933545.1_ASM1293354v1_genomic.fasta
FALSE,gram stain positive,NA,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_011800755.1_ASM1180075v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_010671725.1_ASM1067172v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_011045195.1_ASM1104519v1_genomic.fasta
FALSE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003634585.1_ASM363458v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_016865555.1_ASM1686555v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_013820765.1_ASM1382076v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900108535.1_IMG-taxon_2675902960_annotated_assembly_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_011578285.1_ASM1157828v1_genomic.fasta
FALSE,gram stain positive,anaerobic,NA,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_037290055.1_ASM3729005v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_902702935.1_FRC0190_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_013114835.1_ASM1311483v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_013114825.1_ASM1311482v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_017167395.1_ASM1716739v1_genomic.fasta
FALSE,gram stain positive,NA,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_012563545.1_ASM1256354v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_016238445.1_ASM1623844v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_012767755.2_ASM1276775v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_030848765.1_ASM3084876v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_012849375.1_ASM1284937v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_903166545.1_P9898_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_015461835.1_ASM1546183v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_013009345.1_ASM1300934v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCF_001647595.1_ASM164759v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_026072635.1_ASM2607263v1_genomic.fasta
FALSE,gram stain positive,NA,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_017603605.1_ASM1760360v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_013315795.1_ASM1331579v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_015710575.2_ASM1571057v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001975955.2_ASM197595v2_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_013404075.1_ASM1340407v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_016238465.1_ASM1623846v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_013358405.1_ASM1335840v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCF_001224225.1_7067_4_69_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_932750685.1_Limosilactobacillus_urinaemulieris_DSM106190_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCF_028607025.1_ASM2860702v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_013366375.1_ASM1336637v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_029215585.1_ASM2921558v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014268935.2_ASM1426893v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014268885.2_ASM1426888v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_037483245.1_ASM3748324v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014268815.2_ASM1426881v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014268785.2_ASM1426878v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_014268745.2_ASM1426874v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_014268655.2_ASM1426865v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,TRUE,FALSE,NA,bacillus,TRUE,GCA_014268615.1_ASM1426861v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014268585.2_ASM1426858v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014268595.2_ASM1426859v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014268505.2_ASM1426850v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014268495.2_ASM1426849v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014268445.2_ASM1426844v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_017493175.3_ASM1749317v3_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_013694245.2_ASM1369424v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_021183645.1_ASM2118364v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_020544305.1_ASM2054430v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_032100585.1_ASM3210058v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_019175365.1_ASM1917536v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_016031625.1_ASM1603162v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_016031655.1_ASM1603165v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_016031635.1_ASM1603163v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014042365.1_ASM1404236v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014042345.1_ASM1404234v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014042355.1_ASM1404235v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014041935.1_ASM1404193v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_021278965.1_ASM2127896v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014145605.1_ASM1414560v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014145585.1_ASM1414558v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014145555.1_ASM1414555v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014145455.1_ASM1414545v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_014145425.1_ASM1414542v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_014145675.1_ASM1414567v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_008931845.1_ASM893184v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,NA,FALSE,gamma,bacillus,TRUE,GCF_030505375.1_ASM3050537v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014297575.1_ASM1429757v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_016306625.1_ASM1630662v1_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014305095.1_ASM1430509v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_003403295.1_ASM340329v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_013155395.1_ASM1315539v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_017315725.1_ASM1731572v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,NA,TRUE,NA,tail,TRUE,GCA_014489635.1_ASM1448963v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_904848455.1_401468-18.fasta_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_014892575.1_ASM1489257v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_014946825.2_ASM1494682v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_029023665.1_ASM2902366v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014863605.1_ASM1486360v1_genomic.fasta
